station_code,tier_cm,started_at,ended_at,duration_minutes,n_readings,peak_depth_cm,n_excursions_merged,year
FL.LSI.02,5.0,2019-09-17 20:35:00,2019-09-17 20:40:00,10,2,13.4,1,2019
FL.CTC.06,5.0,2019-09-17 20:40:00,2019-09-17 21:50:00,75,15,10.8,1,2019
FL.CTC.07,5.0,2019-09-17 20:40:00,2019-09-17 21:15:00,40,8,14.4,1,2019
FL.LSI.03,5.0,2019-09-18 20:25:00,2019-09-18 20:50:00,30,6,6.5,1,2019
FL.BNA.03,5.0,2019-09-18 20:35:00,2019-09-18 20:55:00,25,5,10.7,1,2019
FL.DDG.02,5.0,2019-09-18 20:40:00,2019-09-18 21:05:00,30,6,9.2,1,2019
FL.DDG.06,5.0,2019-09-18 20:40:00,2019-09-18 20:55:00,20,4,10.6,1,2019
FL.DST.05,5.0,2019-09-18 20:50:00,2019-09-18 20:55:00,10,2,6.1,1,2019
FL.RTW.01,5.0,2019-09-18 20:50:00,2019-09-18 21:05:00,20,4,6.4,1,2019
FL.BKN.01,5.0,2019-09-18 21:00:00,2019-09-18 21:30:00,35,7,15.0,1,2019
FL.LSI.03,5.0,2019-09-18 23:35:00,2019-09-19 00:20:00,50,10,5.3,1,2019
FL.BBN.01,5.0,2019-09-19 18:25:00,2019-09-19 19:15:00,55,11,16.2,1,2019
FL.SLG.03,5.0,2019-09-19 19:30:00,2019-09-19 23:20:00,235,47,34.6,1,2019
FL.PWT.02,5.0,2019-09-19 19:50:00,2019-09-20 15:35:00,1190,235,43.2,2,2019
FL.BNA.03,5.0,2019-09-19 20:00:00,2019-09-19 21:45:00,110,22,10.2,1,2019
FL.BNA.02,5.0,2019-09-19 20:15:00,2019-09-20 14:40:00,1110,222,33.2,1,2019
FL.BNA.04,5.0,2019-09-19 20:20:00,2019-09-19 20:45:00,30,6,6.5,1,2019
FL.SLG.02,5.0,2019-09-19 22:45:00,2019-09-19 22:50:00,10,2,10.0,1,2019
FL.BNA.03,5.0,2019-09-20 06:10:00,2019-09-20 07:05:00,60,12,11.6,1,2019
FL.BKN.01,5.0,2019-09-21 02:45:00,2019-09-21 03:00:00,20,4,10.1,1,2019
FL.SPW.01,5.0,2019-09-21 03:05:00,2019-09-21 03:35:00,35,6,9.1,2,2019
FL.BNA.03,5.0,2019-09-21 11:30:00,2019-09-21 12:10:00,45,9,9.5,1,2019
FL.BNA.04,5.0,2019-09-21 11:40:00,2019-09-21 11:55:00,20,4,8.9,1,2019
FL.STN.02,5.0,2019-09-21 12:00:00,2019-09-21 13:30:00,95,19,28.1,1,2019
FL.STN.03,5.0,2019-09-21 12:05:00,2019-09-21 13:05:00,65,13,14.8,1,2019
FL.BBN.01,5.0,2019-09-21 12:10:00,2019-09-21 12:55:00,50,10,14.7,1,2019
FL.BRK.01,5.0,2019-09-21 12:15:00,2019-09-21 12:25:00,15,3,8.5,1,2019
FL.SLG.03,5.0,2019-09-21 12:30:00,2019-09-21 13:05:00,40,8,15.9,1,2019
FL.BKN.01,5.0,2019-09-21 13:25:00,2019-09-21 13:40:00,20,4,6.6,1,2019
FL.SMI.01,5.0,2019-09-22 08:00:00,2019-09-22 08:20:00,25,5,14.2,1,2019
FL.BNA.03,5.0,2019-09-22 11:55:00,2019-09-22 13:05:00,75,15,6.0,1,2019
FL.SPW.01,5.0,2019-09-23 00:35:00,2019-09-23 00:40:00,10,2,5.2,1,2019
FL.CTC.06,5.0,2019-09-23 10:45:00,2019-09-23 10:50:00,10,2,5.7,1,2019
FL.LSI.03,5.0,2019-09-23 12:50:00,2019-09-23 16:20:00,215,34,9.1,5,2019
FL.CTC.06,5.0,2019-09-23 12:55:00,2019-09-23 13:00:00,10,2,5.3,1,2019
FL.CTC.06,5.0,2019-09-23 14:05:00,2019-09-23 20:25:00,385,52,10.4,6,2019
FL.LSI.04,5.0,2019-09-23 16:00:00,2019-09-23 16:30:00,35,7,8.8,1,2019
FL.CTC.06,5.0,2019-09-23 21:45:00,2019-09-24 03:55:00,375,29,9.6,14,2019
FL.CTC.06,5.0,2019-09-24 05:00:00,2019-09-24 05:10:00,15,3,9.1,1,2019
FL.CTC.06,5.0,2019-09-24 06:30:00,2019-09-24 09:00:00,155,10,9.6,5,2019
FL.LSI.03,5.0,2019-09-25 12:40:00,2019-09-25 13:05:00,30,6,6.6,1,2019
FL.SMI.01,5.0,2019-10-01 14:15:00,2019-10-01 17:10:00,180,36,51.5,1,2019
FL.CTC.06,5.0,2019-10-02 13:35:00,2019-10-02 17:10:00,220,28,7.4,5,2019
FL.CTC.06,5.0,2019-10-03 17:35:00,2019-10-03 18:50:00,80,13,8.7,2,2019
FL.STN.02,5.0,2019-10-04 12:25:00,2019-10-04 13:05:00,45,9,15.8,1,2019
FL.PTW.02,5.0,2019-10-04 12:30:00,2019-10-04 12:55:00,30,6,7.0,1,2019
FL.RTW.10,5.0,2019-10-04 12:30:00,2019-10-04 13:15:00,50,10,23.8,1,2019
FL.STN.03,5.0,2019-10-04 12:30:00,2019-10-04 13:15:00,50,10,15.1,1,2019
FL.STN.04,5.0,2019-10-04 12:30:00,2019-10-04 15:40:00,195,39,5.1,1,2019
FL.DST.05,5.0,2019-10-04 12:45:00,2019-10-04 12:50:00,10,2,5.1,1,2019
FL.SMI.01,5.0,2019-10-04 13:20:00,2019-10-04 13:55:00,40,8,29.1,1,2019
FL.BNA.03,5.0,2019-10-05 11:55:00,2019-10-05 14:15:00,145,29,50.3,1,2019
FL.BNA.04,5.0,2019-10-05 12:05:00,2019-10-05 13:20:00,80,16,24.1,1,2019
FL.CTC.06,5.0,2019-10-05 13:05:00,2019-10-05 14:15:00,75,13,8.3,2,2019
FL.CTC.06,5.0,2019-10-05 17:20:00,2019-10-05 19:25:00,130,18,6.9,3,2019
FL.CTC.06,5.0,2019-10-05 20:40:00,2019-10-05 22:00:00,85,10,6.7,3,2019
FL.CTC.06,5.0,2019-10-05 23:10:00,2019-10-06 00:15:00,70,7,6.3,3,2019
FL.CTC.06,5.0,2019-10-06 02:40:00,2019-10-06 05:50:00,195,12,7.1,5,2019
FL.CTC.06,5.0,2019-10-06 14:55:00,2019-10-06 20:25:00,335,47,8.4,15,2019
FL.CTC.06,5.0,2019-10-06 21:35:00,2019-10-06 22:45:00,75,4,7.8,2,2019
FL.CTC.06,5.0,2019-10-09 14:30:00,2019-10-09 15:10:00,45,9,7.1,1,2019
FL.CTC.06,5.0,2019-10-09 17:05:00,2019-10-09 18:05:00,65,4,5.8,2,2019
FL.CTC.06,5.0,2019-10-10 14:30:00,2019-10-10 15:20:00,55,11,7.4,1,2019
FL.BNA.03,5.0,2019-10-10 15:00:00,2019-10-10 15:15:00,20,4,8.1,1,2019
FL.SPW.01,5.0,2019-10-11 05:05:00,2019-10-11 06:25:00,85,10,6.3,2,2019
FL.CTC.06,5.0,2019-10-12 13:40:00,2019-10-12 16:40:00,185,32,9.8,3,2019
FL.CTC.03,5.0,2019-10-12 14:05:00,2019-10-12 14:45:00,45,9,23.5,1,2019
FL.CTC.04,5.0,2019-10-12 14:05:00,2019-10-12 14:35:00,35,7,13.0,1,2019
FL.CTC.06,5.0,2019-10-13 05:10:00,2019-10-13 05:15:00,10,2,6.4,1,2019
FL.PWT.02,5.0,2019-10-13 21:00:00,2019-10-13 21:50:00,55,11,17.9,1,2019
FL.BNA.03,5.0,2019-10-13 21:05:00,2019-10-13 21:30:00,30,6,9.1,1,2019
FL.SPW.01,5.0,2019-10-13 21:25:00,2019-10-13 22:05:00,45,4,5.3,2,2019
FL.CTC.06,5.0,2019-10-13 21:55:00,2019-10-14 02:10:00,260,52,8.6,1,2019
FL.CTC.06,5.0,2019-10-14 07:35:00,2019-10-14 10:00:00,150,26,9.2,3,2019
FL.SMI.01,5.0,2019-10-14 07:55:00,2019-10-14 08:20:00,30,6,21.4,1,2019
FL.CTC.02,5.0,2019-10-14 08:00:00,2019-10-14 08:05:00,10,2,5.7,1,2019
FL.SPW.01,5.0,2019-10-14 08:30:00,2019-10-14 08:35:00,10,2,5.4,1,2019
FL.SPW.01,5.0,2019-10-15 00:20:00,2019-10-15 01:00:00,45,9,11.5,1,2019
FL.CTC.06,5.0,2019-10-22 15:55:00,2019-10-22 16:30:00,40,8,6.2,1,2019
FL.BNA.03,5.0,2019-10-27 18:50:00,2019-10-27 19:10:00,25,5,10.2,1,2019
FL.PWT.02,5.0,2019-10-27 18:50:00,2019-10-27 18:55:00,10,2,6.8,1,2019
FL.CTC.06,5.0,2019-10-28 02:10:00,2019-10-28 05:10:00,185,37,9.7,1,2019
FL.CTC.06,5.0,2019-11-03 20:25:00,2019-11-04 05:30:00,550,102,11.4,3,2019
FL.CTC.03,5.0,2019-11-03 20:50:00,2019-11-03 23:05:00,140,28,35.4,1,2019
FL.CTC.01,5.0,2019-11-03 20:55:00,2019-11-03 23:25:00,155,31,25.7,1,2019
FL.CTC.04,5.0,2019-11-03 20:55:00,2019-11-03 21:55:00,65,13,25.6,1,2019
FL.CTC.02,5.0,2019-11-03 21:00:00,2019-11-03 21:30:00,35,7,6.8,1,2019
FL.CTC.07,5.0,2019-11-03 21:00:00,2019-11-03 22:10:00,75,15,24.9,1,2019
FL.CTC.05,5.0,2019-11-15 22:15:00,2019-11-15 23:15:00,65,12,36.6,2,2019
FL.CTC.05,5.0,2019-11-16 21:35:00,2019-11-17 06:30:00,540,107,63.6,2,2019
FL.CTC.06,5.0,2019-11-17 01:00:00,2019-11-17 05:10:00,255,51,8.0,1,2019
FL.CTC.05,5.0,2019-11-21 22:10:00,2019-11-21 23:15:00,70,14,16.3,1,2019
FL.CTC.05,5.0,2019-11-22 11:40:00,2019-11-22 13:05:00,90,14,6.3,3,2019
FL.CTC.05,5.0,2019-11-22 15:30:00,2019-11-22 17:40:00,135,24,6.8,4,2019
FL.CTC.05,5.0,2019-11-23 11:15:00,2019-11-23 11:20:00,10,2,6.6,1,2019
FL.CTC.05,5.0,2019-11-24 14:30:00,2019-11-24 21:30:00,425,85,51.3,1,2019
FL.PYT.07,5.0,2019-11-30 00:45:00,2019-11-30 02:15:00,95,12,49.6,2,2019
FL.PYT.07,5.0,2019-11-30 03:25:00,2019-12-02 02:50:00,2850,567,18.4,2,2019
FL.PYT.07,5.0,2019-12-02 12:15:00,2019-12-02 12:40:00,30,6,6.0,1,2019
FL.PYT.07,5.0,2019-12-03 04:50:00,2019-12-03 12:35:00,470,94,147.7,1,2019
FL.PYT.07,5.0,2019-12-03 15:55:00,2019-12-04 09:30:00,1060,212,142.4,1,2019
FL.CTC.05,5.0,2019-12-27 13:50:00,2019-12-29 10:55:00,2710,539,148.8,4,2019
FL.BBN.01,5.0,2020-02-01 15:35:00,2020-02-01 15:45:00,15,3,8.1,1,2020
FL.LSI.03,5.0,2020-02-07 13:45:00,2020-02-08 10:00:00,1220,244,73.3,1,2020
FL.PYT.02,5.0,2020-02-13 11:10:00,2020-02-13 11:25:00,20,4,5.9,1,2020
FL.PYT.02,5.0,2020-02-15 11:05:00,2020-02-15 12:15:00,75,15,7.4,1,2020
FL.PYT.02,5.0,2020-02-16 11:05:00,2020-02-16 12:00:00,60,12,7.0,1,2020
FL.PYT.02,5.0,2020-02-17 11:00:00,2020-02-17 12:40:00,105,21,7.7,1,2020
FL.PYT.02,5.0,2020-02-19 11:15:00,2020-02-19 11:50:00,40,8,5.4,1,2020
FL.PYT.02,5.0,2020-02-20 11:10:00,2020-02-20 11:45:00,40,8,5.8,1,2020
FL.PYT.02,5.0,2020-02-23 11:35:00,2020-02-23 11:55:00,25,5,5.1,1,2020
FL.PYT.02,5.0,2020-02-24 11:15:00,2020-02-24 11:55:00,45,9,5.7,1,2020
FL.PYT.02,5.0,2020-02-25 11:25:00,2020-02-25 11:45:00,25,5,6.0,1,2020
FL.PYT.02,5.0,2020-02-26 11:00:00,2020-02-26 12:10:00,75,15,7.0,1,2020
FL.LSI.03,5.0,2020-02-26 11:20:00,2020-02-27 10:30:00,1395,279,28.0,1,2020
FL.PTW.05,5.0,2020-02-28 11:10:00,2020-02-28 11:15:00,10,2,5.6,1,2020
FL.PYT.02,5.0,2020-02-29 11:35:00,2020-02-29 11:45:00,15,3,5.4,1,2020
FL.PYT.02,5.0,2020-03-03 11:45:00,2020-03-03 11:55:00,15,3,6.1,1,2020
FL.PYT.02,5.0,2020-03-04 11:15:00,2020-03-04 11:35:00,25,4,5.3,2,2020
FL.PYT.02,5.0,2020-03-05 10:40:00,2020-03-05 11:55:00,80,15,10.1,2,2020
FL.PYT.02,5.0,2020-03-06 10:35:00,2020-03-06 11:10:00,40,8,10.6,1,2020
FL.PYT.02,5.0,2020-03-07 11:15:00,2020-03-07 13:05:00,115,15,8.2,3,2020
FL.PYT.02,5.0,2020-03-08 11:05:00,2020-03-08 14:05:00,185,30,6.5,3,2020
FL.PYT.01,5.0,2020-03-09 02:40:00,2020-03-09 02:50:00,15,3,5.9,1,2020
FL.PYT.01,5.0,2020-03-09 06:30:00,2020-03-09 06:35:00,10,2,5.5,1,2020
FL.PYT.02,5.0,2020-03-09 10:55:00,2020-03-09 15:35:00,285,57,9.7,1,2020
FL.PYT.02,5.0,2020-03-10 11:00:00,2020-03-10 13:10:00,135,27,7.7,1,2020
FL.PYT.02,5.0,2020-03-11 11:00:00,2020-03-11 13:20:00,145,29,7.4,1,2020
FL.PYT.02,5.0,2020-03-12 11:10:00,2020-03-12 13:10:00,125,17,7.0,2,2020
FL.PYT.02,5.0,2020-03-13 10:45:00,2020-03-13 13:45:00,185,37,9.7,1,2020
FL.PYT.02,5.0,2020-03-14 10:50:00,2020-03-14 14:45:00,240,48,8.2,1,2020
FL.SMI.01,5.0,2020-03-15 10:40:00,2020-03-15 11:15:00,40,8,24.4,1,2020
FL.PTW.05,5.0,2020-03-18 10:15:00,2020-03-18 10:20:00,10,2,9.2,1,2020
FL.PYT.02,5.0,2020-03-21 11:25:00,2020-03-21 12:45:00,85,16,6.4,2,2020
FL.PYT.02,5.0,2020-03-23 11:45:00,2020-03-23 11:55:00,15,3,6.4,1,2020
FL.PYT.02,5.0,2020-03-24 11:05:00,2020-03-24 12:10:00,70,10,6.2,2,2020
FL.PYT.02,5.0,2020-03-26 10:40:00,2020-03-26 13:00:00,145,16,6.2,4,2020
FL.PYT.02,5.0,2020-03-27 10:50:00,2020-03-27 12:35:00,110,22,8.8,1,2020
FL.PYT.02,5.0,2020-03-28 10:30:00,2020-03-28 12:45:00,140,28,8.5,1,2020
FL.PYT.02,5.0,2020-04-04 11:10:00,2020-04-04 12:05:00,60,12,5.7,1,2020
FL.PYT.02,5.0,2020-04-11 10:40:00,2020-04-11 11:15:00,40,8,6.7,1,2020
FL.PYT.02,5.0,2020-04-12 11:40:00,2020-04-12 11:55:00,20,4,6.0,1,2020
FL.BNA.03,5.0,2020-04-13 14:10:00,2020-04-13 14:25:00,20,4,8.3,1,2020
FL.CTC.06,5.0,2020-04-13 14:25:00,2020-04-13 15:15:00,55,11,6.6,1,2020
FL.PWT.02,5.0,2020-04-13 14:25:00,2020-04-13 14:30:00,10,2,7.4,1,2020
FL.DDG.06,5.0,2020-04-13 14:35:00,2020-04-13 15:10:00,40,8,12.0,1,2020
FL.CTC.04,5.0,2020-04-13 14:50:00,2020-04-13 15:10:00,25,4,11.0,2,2020
FL.CTC.06,5.0,2020-04-13 19:40:00,2020-04-13 23:20:00,225,26,5.7,7,2020
FL.PTW.05,5.0,2020-04-14 09:25:00,2020-04-14 14:35:00,315,41,10.0,8,2020
FL.PYT.02,5.0,2020-04-15 10:40:00,2020-04-15 11:00:00,25,5,7.3,1,2020
FL.PYT.02,5.0,2020-04-15 13:30:00,2020-04-15 13:40:00,15,3,5.1,1,2020
FL.PYT.02,5.0,2020-04-16 12:10:00,2020-04-16 13:00:00,55,11,8.1,1,2020
FL.PYT.02,5.0,2020-04-17 10:15:00,2020-04-17 12:45:00,155,31,12.8,1,2020
FL.PYT.02,5.0,2020-04-18 10:10:00,2020-04-18 16:10:00,365,63,16.8,3,2020
FL.CTC.06,5.0,2020-04-18 13:05:00,2020-04-18 13:55:00,55,11,9.6,1,2020
FL.CTC.03,5.0,2020-04-18 13:40:00,2020-04-18 13:45:00,10,2,6.1,1,2020
FL.PYT.02,5.0,2020-04-19 09:55:00,2020-04-19 16:05:00,375,75,20.4,1,2020
FL.PYT.02,5.0,2020-04-20 10:00:00,2020-04-20 16:15:00,380,76,19.3,1,2020
FL.PYT.02,5.0,2020-04-21 09:55:00,2020-04-21 16:30:00,400,80,21.4,1,2020
FL.PYT.02,5.0,2020-04-22 10:00:00,2020-04-22 16:50:00,415,83,23.4,1,2020
FL.PYT.02,5.0,2020-04-23 10:00:00,2020-04-23 16:20:00,385,77,22.1,1,2020
FL.PYT.02,5.0,2020-04-24 11:35:00,2020-04-24 15:15:00,225,42,15.3,2,2020
FL.PYT.02,5.0,2020-04-25 10:10:00,2020-04-25 12:25:00,140,28,15.6,1,2020
FL.STN.02,5.0,2020-04-25 12:40:00,2020-04-25 12:45:00,10,2,6.0,1,2020
FL.BKN.01,5.0,2020-04-25 12:45:00,2020-04-25 13:15:00,35,7,13.6,1,2020
FL.CTC.06,5.0,2020-04-25 12:45:00,2020-04-26 07:30:00,1130,212,10.4,4,2020
FL.CTC.02,5.0,2020-04-25 12:50:00,2020-04-25 13:20:00,35,7,8.7,1,2020
FL.DDG.04,5.0,2020-04-25 12:50:00,2020-04-25 12:55:00,10,2,6.8,1,2020
FL.CTC.03,5.0,2020-04-25 12:55:00,2020-04-25 18:35:00,345,59,21.8,4,2020
FL.PYT.04,5.0,2020-04-25 13:00:00,2020-04-25 13:05:00,10,2,6.5,1,2020
FL.RTW.01,5.0,2020-04-25 13:00:00,2020-04-25 13:05:00,10,2,10.4,1,2020
FL.BKE.01,5.0,2020-04-25 13:05:00,2020-04-25 13:10:00,10,2,5.5,1,2020
FL.DDG.06,5.0,2020-04-25 13:05:00,2020-04-25 13:10:00,10,2,6.0,1,2020
FL.RTW.10,5.0,2020-04-25 13:05:00,2020-04-25 13:10:00,10,2,9.6,1,2020
FL.CTC.07,5.0,2020-04-25 13:10:00,2020-04-25 14:10:00,65,13,18.8,1,2020
FL.CTC.03,5.0,2020-04-26 04:50:00,2020-04-26 07:15:00,150,19,9.6,6,2020
FL.PYT.02,5.0,2020-04-26 09:55:00,2020-04-26 17:30:00,460,92,28.6,1,2020
FL.PYT.02,5.0,2020-04-28 09:50:00,2020-04-28 18:05:00,500,100,26.9,1,2020
FL.PTW.05,5.0,2020-04-28 10:50:00,2020-04-28 12:00:00,75,7,9.1,3,2020
FL.PTW.05,5.0,2020-04-28 14:05:00,2020-04-28 14:10:00,10,2,8.0,1,2020
FL.PYT.02,5.0,2020-04-29 10:10:00,2020-04-29 10:35:00,30,6,8.8,1,2020
FL.CTC.06,5.0,2020-04-29 11:35:00,2020-04-29 21:50:00,620,99,10.7,6,2020
FL.CTC.03,5.0,2020-04-29 11:40:00,2020-04-29 13:05:00,90,18,13.9,1,2020
FL.CTC.04,5.0,2020-04-29 11:50:00,2020-04-29 13:10:00,85,15,24.4,3,2020
FL.DDG.02,5.0,2020-04-29 11:50:00,2020-04-29 14:15:00,150,30,32.8,1,2020
FL.DDG.05,5.0,2020-04-29 11:55:00,2020-04-29 12:50:00,60,12,17.9,1,2020
FL.DDG.06,5.0,2020-04-29 11:55:00,2020-04-29 14:40:00,170,34,36.5,1,2020
FL.CTC.02,5.0,2020-04-29 12:00:00,2020-04-29 13:25:00,90,18,28.5,1,2020
FL.DDG.04,5.0,2020-04-29 12:00:00,2020-04-29 12:05:00,10,2,6.4,1,2020
FL.CTC.01,5.0,2020-04-29 12:10:00,2020-04-29 14:05:00,120,24,16.0,1,2020
FL.HKG.01,5.0,2020-04-29 12:10:00,2020-04-29 12:20:00,15,3,9.0,1,2020
FL.CTC.05,5.0,2020-04-29 12:20:00,2020-04-29 13:15:00,60,12,15.0,1,2020
FL.PYT.04,5.0,2020-04-29 12:20:00,2020-04-29 12:45:00,30,6,11.1,1,2020
FL.BKM.02,5.0,2020-04-29 12:25:00,2020-04-29 12:30:00,10,2,5.5,1,2020
FL.DDG.07,5.0,2020-04-29 12:30:00,2020-04-29 13:05:00,40,8,9.6,1,2020
FL.CTC.06,5.0,2020-04-30 05:35:00,2020-04-30 06:45:00,75,6,6.5,3,2020
FL.PYT.02,5.0,2020-04-30 09:45:00,2020-04-30 13:30:00,230,46,27.7,1,2020
FL.CTC.06,5.0,2020-04-30 10:50:00,2020-04-30 12:05:00,80,9,6.7,4,2020
FL.BNA.03,5.0,2020-04-30 13:10:00,2020-04-30 13:40:00,35,7,9.2,1,2020
FL.PYT.02,5.0,2020-04-30 15:10:00,2020-04-30 17:25:00,140,28,11.0,1,2020
FL.PYT.02,5.0,2020-05-01 09:40:00,2020-05-01 10:25:00,50,10,21.0,1,2020
FL.DDG.01,5.0,2020-05-11 09:35:00,2020-05-11 09:50:00,20,4,12.8,1,2020
FL.CTC.03,5.0,2020-05-11 10:45:00,2020-05-11 13:45:00,185,32,10.4,3,2020
FL.CTC.06,5.0,2020-05-12 08:25:00,2020-05-12 09:55:00,95,19,8.8,1,2020
FL.CTC.06,5.0,2020-05-13 00:15:00,2020-05-13 04:05:00,235,30,8.2,3,2020
FL.CTC.06,5.0,2020-05-13 05:15:00,2020-05-13 05:25:00,15,3,7.3,1,2020
FL.CTC.06,5.0,2020-05-13 07:25:00,2020-05-13 09:05:00,105,17,8.9,3,2020
FL.CTC.06,5.0,2020-05-13 10:15:00,2020-05-13 10:40:00,30,5,9.5,2,2020
FL.CTC.06,5.0,2020-05-14 12:35:00,2020-05-14 16:10:00,220,44,12.1,1,2020
FL.CTC.03,5.0,2020-05-14 14:25:00,2020-05-14 16:20:00,120,24,8.2,1,2020
FL.LSI.04,5.0,2020-05-17 13:15:00,2020-05-17 13:25:00,15,3,6.2,1,2020
FL.BNA.03,5.0,2020-05-18 06:40:00,2020-05-18 06:45:00,10,2,6.2,1,2020
FL.LSI.04,5.0,2020-05-24 22:45:00,2020-05-24 22:55:00,15,3,6.0,1,2020
FL.BNA.03,5.0,2020-05-24 23:00:00,2020-05-24 23:15:00,20,4,6.6,1,2020
FL.CTC.04,5.0,2020-05-26 09:55:00,2020-05-26 14:50:00,300,52,11.8,9,2020
FL.BNA.03,5.0,2020-05-29 21:30:00,2020-05-29 22:10:00,45,9,8.8,1,2020
FL.SLG.03,5.0,2020-05-29 21:50:00,2020-05-29 22:00:00,15,3,12.0,1,2020
FL.BBN.01,5.0,2020-05-31 00:35:00,2020-05-31 02:20:00,110,11,8.6,2,2020
FL.STN.02,5.0,2020-05-31 01:00:00,2020-05-31 02:55:00,120,24,26.0,1,2020
FL.STN.03,5.0,2020-05-31 01:00:00,2020-05-31 03:10:00,135,27,27.3,1,2020
FL.BNA.03,5.0,2020-05-31 01:10:00,2020-05-31 02:15:00,70,14,10.4,1,2020
FL.BNA.04,5.0,2020-05-31 01:25:00,2020-05-31 02:25:00,65,13,19.8,1,2020
FL.BNA.03,5.0,2020-05-31 15:25:00,2020-05-31 15:55:00,35,7,9.3,1,2020
FL.BNA.03,5.0,2020-06-01 03:45:00,2020-06-01 04:40:00,60,12,8.6,1,2020
FL.BNA.03,5.0,2020-06-02 20:15:00,2020-06-02 21:20:00,70,14,9.2,1,2020
FL.LSI.04,5.0,2020-06-04 14:55:00,2020-06-04 16:50:00,120,24,23.2,1,2020
FL.LSI.05,5.0,2020-06-04 15:15:00,2020-06-04 16:45:00,95,19,15.6,1,2020
FL.BRK.02,5.0,2020-06-08 14:40:00,2020-06-08 15:00:00,25,5,6.6,1,2020
FL.CTC.03,5.0,2020-06-11 12:50:00,2020-06-11 14:50:00,125,25,16.3,1,2020
FL.CTC.03,5.0,2020-06-12 12:30:00,2020-06-12 17:15:00,290,58,25.0,1,2020
FL.CTC.03,5.0,2020-06-13 11:55:00,2020-06-13 18:15:00,385,77,30.4,1,2020
FL.CTC.03,5.0,2020-06-14 11:40:00,2020-06-14 16:55:00,320,64,13.5,1,2020
FL.BNA.03,5.0,2020-06-15 00:15:00,2020-06-15 00:30:00,20,4,7.0,1,2020
FL.BNA.03,5.0,2020-06-15 04:05:00,2020-06-15 05:05:00,65,13,9.5,1,2020
FL.PWT.02,5.0,2020-06-15 04:15:00,2020-06-15 05:20:00,70,14,22.5,1,2020
FL.BNA.03,5.0,2020-06-16 01:30:00,2020-06-16 02:10:00,45,9,8.9,1,2020
FL.CTC.03,5.0,2020-06-16 12:55:00,2020-06-16 14:40:00,110,11,5.9,2,2020
FL.DDG.01,5.0,2020-06-16 18:00:00,2020-06-16 18:25:00,30,6,13.8,1,2020
FL.BNA.03,5.0,2020-06-17 15:20:00,2020-06-17 17:15:00,120,24,10.4,1,2020
FL.PWT.02,5.0,2020-06-17 15:45:00,2020-06-17 16:15:00,35,7,8.4,1,2020
FL.BNA.03,5.0,2020-06-18 00:00:00,2020-06-18 07:05:00,430,86,14.0,1,2020
FL.BNA.03,5.0,2020-06-18 22:55:00,2020-06-18 23:20:00,30,6,6.3,1,2020
FL.CTC.03,5.0,2020-06-19 17:20:00,2020-06-19 18:15:00,60,12,8.1,1,2020
FL.PYT.02,5.0,2020-06-19 17:20:00,2020-06-19 17:45:00,30,6,6.5,1,2020
FL.BKM.01,5.0,2020-06-20 02:15:00,2020-06-20 16:10:00,840,168,10.4,1,2020
FL.PYT.02,5.0,2020-06-20 09:45:00,2020-06-20 18:45:00,545,109,46.6,1,2020
FL.CTC.03,5.0,2020-06-20 11:20:00,2020-06-20 18:55:00,460,92,34.7,1,2020
FL.CTC.03,5.0,2020-06-21 17:50:00,2020-06-21 19:25:00,100,20,12.0,1,2020
FL.PYT.02,5.0,2020-06-21 17:50:00,2020-06-21 18:15:00,30,6,9.1,1,2020
FL.BNA.03,5.0,2020-06-22 04:10:00,2020-06-22 05:15:00,70,14,10.3,1,2020
FL.PTW.03,5.0,2020-06-22 04:50:00,2020-06-22 04:55:00,10,2,5.6,1,2020
FL.SLG.03,5.0,2020-06-22 04:50:00,2020-06-22 06:05:00,80,16,15.5,1,2020
FL.PPS.01,5.0,2020-06-22 04:55:00,2020-06-22 05:05:00,15,3,5.7,1,2020
FL.RTW.01,5.0,2020-06-22 05:00:00,2020-06-22 05:05:00,10,2,10.5,1,2020
FL.STN.03,5.0,2020-06-22 05:00:00,2020-06-22 05:30:00,35,7,11.8,1,2020
FL.DDG.02,5.0,2020-06-22 05:05:00,2020-06-22 06:00:00,60,12,20.0,1,2020
FL.RTW.10,5.0,2020-06-22 05:05:00,2020-06-22 05:35:00,35,7,24.8,1,2020
FL.DDG.01,5.0,2020-06-22 05:15:00,2020-06-22 05:20:00,10,2,7.2,1,2020
FL.PYT.02,5.0,2020-06-22 09:50:00,2020-06-22 11:55:00,130,26,31.4,1,2020
FL.CTC.03,5.0,2020-06-22 10:45:00,2020-06-22 10:55:00,15,3,6.0,1,2020
FL.BKM.02,5.0,2020-06-24 10:20:00,2020-06-24 10:25:00,10,2,17.3,1,2020
FL.BKN.02,5.0,2020-07-01 18:05:00,2020-07-01 18:35:00,35,7,12.9,1,2020
FL.PPS.01,5.0,2020-07-01 18:15:00,2020-07-01 18:20:00,10,2,5.3,1,2020
FL.PYT.02,5.0,2020-07-01 18:15:00,2020-07-01 18:20:00,10,2,5.5,1,2020
FL.CTC.02,5.0,2020-07-01 18:20:00,2020-07-01 18:30:00,15,3,6.1,1,2020
FL.BNA.03,5.0,2020-07-02 16:00:00,2020-07-02 16:40:00,45,9,10.0,1,2020
FL.PPS.01,5.0,2020-07-03 16:45:00,2020-07-03 19:35:00,175,31,8.8,3,2020
FL.BNA.03,5.0,2020-07-03 17:40:00,2020-07-03 18:00:00,25,5,6.4,1,2020
