station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.PWT.02,2021-06-28 18:30:00,2021-06-28 18:35:00,2,16.1,15.0
FL.PWT.02,2021-07-01 23:00:00,2021-07-01 23:35:00,8,20.7,15.0
FL.PWT.02,2021-07-10 23:35:00,2021-07-11 05:00:00,66,25.9,15.0
FL.PWT.02,2021-07-11 05:10:00,2021-07-11 05:10:00,1,15.4,15.0
FL.PWT.02,2021-08-21 05:40:00,2021-08-21 05:40:00,1,16.2,15.0
FL.PWT.02,2021-08-21 06:35:00,2021-08-21 07:55:00,17,26.4,15.0
FL.PWT.02,2021-08-22 08:30:00,2021-08-22 08:35:00,2,17.1,15.0
FL.PWT.02,2021-09-16 08:05:00,2021-09-16 08:10:00,2,17.2,15.0
FL.PWT.02,2021-09-16 08:25:00,2021-09-16 08:25:00,1,15.4,15.0
FL.PWT.02,2022-06-19 20:10:00,2022-06-19 20:10:00,1,15.6,15.0
FL.PWT.02,2022-07-20 21:30:00,2022-07-20 21:45:00,4,26.8,15.0
FL.PWT.02,2022-07-20 23:10:00,2022-07-21 20:10:00,253,41.0,15.0
FL.PWT.02,2022-07-21 20:20:00,2022-07-21 20:25:00,2,16.6,15.0
FL.PWT.02,2022-07-21 20:45:00,2022-07-21 20:45:00,1,15.0,15.0
FL.PWT.02,2022-07-28 09:50:00,2022-07-28 10:00:00,3,18.7,15.0
FL.PWT.02,2022-08-15 18:40:00,2022-08-15 18:40:00,1,18.1,15.0
FL.PWT.02,2022-08-15 18:50:00,2022-08-16 08:20:00,163,35.7,15.0
FL.PWT.02,2022-08-16 08:30:00,2022-08-16 08:30:00,1,18.2,15.0
FL.PWT.02,2022-08-16 08:40:00,2022-08-16 08:55:00,4,17.7,15.0
FL.PWT.02,2022-08-16 09:10:00,2022-08-16 09:10:00,1,15.5,15.0
FL.PWT.02,2022-08-16 09:25:00,2022-08-16 09:25:00,1,15.8,15.0
FL.PWT.02,2022-09-04 05:10:00,2022-09-04 05:10:00,1,15.4,15.0
FL.PWT.02,2022-09-11 23:55:00,2022-09-12 00:20:00,6,20.0,15.0
FL.PWT.02,2022-09-12 00:30:00,2022-09-12 00:40:00,3,15.9,15.0
FL.PWT.02,2022-09-13 22:35:00,2022-09-13 22:45:00,3,17.6,15.0
FL.PWT.02,2022-09-21 17:40:00,2022-09-21 18:00:00,5,20.5,15.0
FL.PWT.02,2022-09-26 03:35:00,2022-09-26 03:50:00,4,21.9,15.0
FL.PWT.02,2022-10-02 00:45:00,2022-10-02 00:55:00,3,18.7,15.0
FL.PWT.02,2022-10-03 14:20:00,2022-10-03 23:25:00,110,32.7,15.0
FL.PWT.02,2022-10-03 23:35:00,2022-10-04 00:05:00,7,17.1,15.0
FL.PWT.02,2022-10-04 00:15:00,2022-10-04 00:20:00,2,16.3,15.0
FL.PWT.02,2022-10-04 00:30:00,2022-10-04 00:30:00,1,15.2,15.0
FL.PWT.02,2022-10-04 00:40:00,2022-10-04 00:40:00,1,15.1,15.0
FL.PWT.02,2022-10-09 18:45:00,2022-10-09 23:45:00,61,25.5,15.0
FL.PWT.02,2022-10-09 23:55:00,2022-10-10 00:00:00,2,16.1,15.0
FL.PWT.02,2022-10-10 00:15:00,2022-10-10 00:15:00,1,15.0,15.0
FL.PWT.02,2022-10-23 00:10:00,2022-10-23 00:10:00,1,17.5,15.0
FL.PWT.02,2023-02-15 08:25:00,2023-02-15 09:05:00,9,23.7,15.0
FL.PWT.02,2023-04-30 09:15:00,2023-04-30 09:55:00,9,20.4,15.0
FL.PWT.02,2025-05-16 15:25:00,2025-05-16 15:30:00,2,16.2,15.0
FL.PWT.02,2025-05-16 15:40:00,2025-05-16 15:45:00,2,16.0,15.0
FL.PWT.02,2025-05-16 15:55:00,2025-05-16 16:20:00,6,16.7,15.0
FL.PWT.02,2025-10-04 12:50:00,2025-10-04 15:10:00,29,21.8,15.0
FL.PYT.01,2021-08-31 21:55:00,2021-08-31 22:05:00,3,17.0,15.0
FL.PYT.01,2025-05-10 18:15:00,2025-05-10 18:15:00,1,15.2,15.0
FL.PYT.01,2025-05-10 18:25:00,2025-05-10 18:40:00,4,17.5,15.0
FL.PYT.01,2025-11-13 02:25:00,2025-11-13 04:20:00,24,25.8,15.0
FL.PYT.02,2019-06-07 14:35:00,2019-06-07 16:50:00,28,34.0,15.0
FL.PYT.02,2019-06-07 17:00:00,2019-06-07 17:00:00,1,16.1,15.0
FL.PYT.02,2019-06-07 17:10:00,2019-06-07 17:10:00,1,15.3,15.0
FL.PYT.02,2019-09-16 00:35:00,2019-09-16 00:40:00,2,16.6,15.0
FL.PYT.02,2020-04-18 12:15:00,2020-04-18 12:25:00,3,16.8,15.0
FL.PYT.02,2020-04-19 11:00:00,2020-04-19 11:30:00,7,20.4,15.0
FL.PYT.02,2020-04-19 13:40:00,2020-04-19 14:10:00,7,15.8,15.0
FL.PYT.02,2020-04-20 10:30:00,2020-04-20 12:25:00,24,19.3,15.0
FL.PYT.02,2020-04-20 13:00:00,2020-04-20 13:20:00,5,15.6,15.0
FL.PYT.02,2020-04-20 13:30:00,2020-04-20 14:25:00,12,16.7,15.0
FL.PYT.02,2020-04-21 10:10:00,2020-04-21 14:30:00,53,21.4,15.0
FL.PYT.02,2020-04-22 10:30:00,2020-04-22 11:50:00,17,20.7,15.0
FL.PYT.02,2020-04-22 12:10:00,2020-04-22 12:15:00,2,15.3,15.0
FL.PYT.02,2020-04-22 12:45:00,2020-04-22 15:00:00,28,23.4,15.0
FL.PYT.02,2020-04-23 10:50:00,2020-04-23 14:55:00,50,22.1,15.0
FL.PYT.02,2020-04-24 13:15:00,2020-04-24 13:15:00,1,15.3,15.0
FL.PYT.02,2020-04-25 11:50:00,2020-04-25 11:55:00,2,15.6,15.0
FL.PYT.02,2020-04-26 10:10:00,2020-04-26 10:25:00,4,18.0,15.0
FL.PYT.02,2020-04-26 10:50:00,2020-04-26 16:15:00,66,28.6,15.0
FL.PYT.02,2020-04-28 10:15:00,2020-04-28 15:10:00,60,26.9,15.0
FL.PYT.02,2020-04-30 10:00:00,2020-04-30 12:45:00,34,27.7,15.0
FL.PYT.02,2020-05-01 10:00:00,2020-05-01 10:25:00,6,21.0,15.0
FL.PYT.02,2020-06-20 10:00:00,2020-06-20 17:00:00,85,46.6,15.0
FL.PYT.02,2020-06-22 10:10:00,2020-06-22 11:55:00,22,31.4,15.0
FL.PYT.02,2021-07-01 22:30:00,2021-07-01 22:40:00,3,24.1,15.0
FL.PYT.02,2021-07-01 23:05:00,2021-07-01 23:05:00,1,23.0,15.0
FL.PYT.02,2021-07-01 23:15:00,2021-07-01 23:35:00,5,23.1,15.0
FL.PYT.02,2022-05-17 23:15:00,2022-05-17 23:15:00,1,16.1,15.0
FL.PYT.02,2022-05-17 23:50:00,2022-05-18 00:40:00,11,20.2,15.0
FL.PYT.02,2022-05-18 00:55:00,2022-05-18 01:00:00,2,15.8,15.0
FL.PYT.02,2022-07-01 19:10:00,2022-07-01 19:50:00,9,25.9,15.0
FL.PYT.02,2023-07-22 00:35:00,2023-07-22 01:55:00,17,25.6,15.0
FL.PYT.02,2025-05-10 18:00:00,2025-05-10 19:15:00,16,34.1,15.0
FL.PYT.02,2025-05-10 19:25:00,2025-05-10 19:30:00,2,19.8,15.0
FL.PYT.02,2025-05-10 19:40:00,2025-05-10 19:40:00,1,15.2,15.0
FL.PYT.02,2025-11-13 02:10:00,2025-11-13 04:25:00,28,33.4,15.0
FL.PYT.02,2025-11-13 14:45:00,2025-11-13 14:45:00,1,15.7,15.0
FL.PYT.03,2020-09-23 16:25:00,2020-09-23 16:30:00,2,15.3,15.0
FL.PYT.03,2020-09-23 16:40:00,2020-09-23 16:40:00,1,16.2,15.0
FL.PYT.03,2022-08-01 11:45:00,2022-08-01 11:45:00,1,16.1,15.0
FL.PYT.04,2019-04-02 10:35:00,2019-04-02 10:35:00,1,20.0,15.0
FL.PYT.04,2019-06-07 14:35:00,2019-06-07 16:45:00,27,31.1,15.0
FL.PYT.04,2019-06-07 16:55:00,2019-06-07 16:55:00,1,16.3,15.0
FL.PYT.04,2021-07-01 22:50:00,2021-07-01 22:55:00,2,16.1,15.0
FL.PYT.04,2021-07-01 23:05:00,2021-07-01 23:05:00,1,15.1,15.0
FL.PYT.04,2021-08-31 22:00:00,2021-08-31 22:05:00,2,17.1,15.0
FL.PYT.04,2023-07-22 01:20:00,2023-07-22 01:20:00,1,17.3,15.0
FL.PYT.04,2023-07-22 01:35:00,2023-07-22 01:35:00,1,15.2,15.0
FL.PYT.04,2025-11-13 02:10:00,2025-11-13 02:50:00,9,21.2,15.0
FL.PYT.05,2021-07-01 22:45:00,2021-07-01 22:50:00,2,18.0,15.0
FL.PYT.05,2021-08-31 21:40:00,2021-08-31 23:25:00,22,23.3,15.0
FL.PYT.05,2021-08-31 23:35:00,2021-08-31 23:35:00,1,15.0,15.0
FL.PYT.05,2022-09-12 16:55:00,2022-09-12 17:05:00,3,18.7,15.0
FL.PYT.05,2023-05-30 19:25:00,2023-05-30 19:25:00,1,15.4,15.0
FL.PYT.05,2023-05-30 19:35:00,2023-05-30 19:50:00,4,17.5,15.0
FL.PYT.05,2023-07-22 01:00:00,2023-07-22 01:55:00,12,18.7,15.0
FL.PYT.05,2023-07-22 02:05:00,2023-07-22 02:05:00,1,16.9,15.0
FL.PYT.05,2025-05-10 18:15:00,2025-05-10 18:40:00,6,16.3,15.0
FL.PYT.05,2025-11-13 02:15:00,2025-11-13 04:20:00,26,25.0,15.0
FL.PYT.06,2019-02-11 13:10:00,2019-02-11 13:10:00,1,28.9,15.0
FL.PYT.06,2019-06-07 14:45:00,2019-06-07 16:40:00,24,28.3,15.0
FL.PYT.06,2019-06-07 16:55:00,2019-06-07 16:55:00,1,15.8,15.0
FL.PYT.06,2020-09-23 16:10:00,2020-09-23 18:00:00,23,28.8,15.0
FL.PYT.06,2021-07-01 22:50:00,2021-07-01 23:20:00,7,20.1,15.0
FL.PYT.06,2021-08-31 21:55:00,2021-08-31 22:45:00,11,21.1,15.0
FL.PYT.06,2022-05-17 23:55:00,2022-05-18 00:25:00,7,20.3,15.0
FL.PYT.06,2022-05-18 00:40:00,2022-05-18 00:50:00,3,16.6,15.0
FL.PYT.06,2022-07-01 19:20:00,2022-07-01 19:25:00,2,16.2,15.0
FL.PYT.06,2022-09-06 21:00:00,2022-09-06 21:15:00,4,17.2,15.0
FL.PYT.06,2022-09-12 16:55:00,2022-09-12 16:55:00,1,16.0,15.0
FL.PYT.06,2022-09-12 17:05:00,2022-09-12 17:05:00,1,18.5,15.0
FL.PYT.06,2023-05-30 18:55:00,2023-05-30 18:55:00,1,16.4,15.0
FL.PYT.06,2023-05-30 19:05:00,2023-05-30 20:25:00,17,25.2,15.0
FL.PYT.06,2023-07-22 00:40:00,2023-07-22 02:40:00,25,30.4,15.0
FL.PYT.06,2025-05-10 18:05:00,2025-05-10 19:15:00,15,25.9,15.0
FL.PYT.06,2025-11-13 02:15:00,2025-11-13 03:55:00,21,28.7,15.0
FL.PYT.07,2019-11-30 00:45:00,2019-11-30 00:50:00,2,49.6,15.0
FL.PYT.07,2019-11-30 01:05:00,2019-11-30 01:15:00,3,17.0,15.0
FL.PYT.07,2019-11-30 03:30:00,2019-11-30 03:30:00,1,17.9,15.0
FL.PYT.07,2019-11-30 12:05:00,2019-11-30 12:05:00,1,15.2,15.0
FL.PYT.07,2019-11-30 12:15:00,2019-11-30 16:45:00,55,18.4,15.0
FL.PYT.07,2019-11-30 16:55:00,2019-11-30 18:05:00,15,15.7,15.0
FL.PYT.07,2019-11-30 18:15:00,2019-11-30 18:15:00,1,15.0,15.0
FL.PYT.07,2019-12-03 04:50:00,2019-12-03 12:35:00,94,147.7,15.0
FL.PYT.07,2019-12-03 15:55:00,2019-12-04 09:30:00,212,142.4,15.0
FL.PYT.07,2025-05-10 18:00:00,2025-05-10 18:05:00,2,15.7,15.0
FL.PYT.07,2025-11-13 02:10:00,2025-11-13 02:50:00,9,21.2,15.0
FL.RTW.01,2019-04-05 10:45:00,2019-04-05 10:45:00,1,27.9,15.0
FL.RTW.01,2019-06-07 14:50:00,2019-06-07 17:00:00,27,36.0,15.0
FL.RTW.01,2019-06-07 17:10:00,2019-06-07 17:10:00,1,17.6,15.0
FL.RTW.01,2019-06-07 17:20:00,2019-06-07 17:20:00,1,15.0,15.0
FL.RTW.01,2021-04-12 13:00:00,2021-04-12 13:25:00,6,24.9,15.0
FL.RTW.01,2021-05-19 18:55:00,2021-05-19 20:05:00,15,29.0,15.0
FL.RTW.01,2021-05-29 00:20:00,2021-05-29 00:30:00,3,16.8,15.0
FL.RTW.01,2021-05-29 00:45:00,2021-05-29 00:45:00,1,19.2,15.0
FL.RTW.01,2021-07-10 23:25:00,2021-07-10 23:50:00,6,18.3,15.0
FL.RTW.03,2019-08-06 11:10:00,2019-08-06 11:10:00,1,27.7,15.0
FL.RTW.04,2020-07-24 14:25:00,2020-07-24 14:25:00,1,17.0,15.0
FL.RTW.04,2023-10-03 17:00:00,2023-10-03 17:00:00,1,16.9,15.0
FL.RTW.04,2023-10-03 17:10:00,2023-10-03 17:10:00,1,16.0,15.0
FL.RTW.04,2025-11-13 02:45:00,2025-11-13 03:45:00,13,21.8,15.0
FL.RTW.04,2025-11-13 03:55:00,2025-11-13 03:55:00,1,15.4,15.0
FL.RTW.05,2021-05-19 19:05:00,2021-05-19 19:25:00,5,17.1,15.0
FL.RTW.05,2021-09-19 16:00:00,2021-09-19 16:20:00,5,18.1,15.0
FL.RTW.05,2022-07-01 19:10:00,2022-07-01 19:10:00,1,15.1,15.0
FL.RTW.05,2022-09-22 03:30:00,2022-09-22 03:35:00,2,15.1,15.0
FL.RTW.05,2023-09-25 15:00:00,2023-09-25 15:15:00,4,16.8,15.0
FL.RTW.05,2023-10-03 16:55:00,2023-10-03 18:05:00,15,29.6,15.0
FL.RTW.05,2025-05-10 18:15:00,2025-05-10 18:20:00,2,16.1,15.0
FL.RTW.05,2025-11-13 02:50:00,2025-11-13 03:10:00,5,17.1,15.0
FL.RTW.05,2025-11-13 03:20:00,2025-11-13 03:25:00,2,16.4,15.0
FL.RTW.07,2019-03-08 12:25:00,2019-03-08 12:30:00,2,24.9,15.0
FL.RTW.07,2019-06-07 15:00:00,2019-06-07 15:10:00,3,16.7,15.0
FL.RTW.07,2019-06-10 10:40:00,2019-06-10 10:40:00,1,21.4,15.0
FL.RTW.07,2023-09-25 14:50:00,2023-09-25 15:50:00,13,20.9,15.0
FL.RTW.07,2023-10-03 16:50:00,2023-10-03 18:05:00,16,25.2,15.0
FL.RTW.07,2025-05-10 18:15:00,2025-05-10 18:20:00,2,17.1,15.0
FL.RTW.07,2025-05-10 18:30:00,2025-05-10 18:35:00,2,15.3,15.0
FL.RTW.07,2025-10-04 12:00:00,2025-10-04 12:00:00,1,17.3,15.0
FL.RTW.07,2025-11-13 02:50:00,2025-11-13 02:50:00,1,16.4,15.0
FL.RTW.07,2025-11-13 03:00:00,2025-11-13 03:15:00,4,18.5,15.0
FL.RTW.08,2020-07-24 06:40:00,2020-07-24 07:50:00,15,23.9,15.0
FL.RTW.08,2022-09-22 03:00:00,2022-09-22 03:40:00,9,26.1,15.0
FL.RTW.08,2022-09-23 23:15:00,2022-09-23 23:25:00,3,19.5,15.0
FL.RTW.08,2022-09-24 23:50:00,2022-09-25 00:20:00,7,21.8,15.0
FL.RTW.08,2022-10-11 01:25:00,2022-10-11 01:50:00,6,18.9,15.0
FL.RTW.08,2023-09-25 14:50:00,2023-09-25 15:15:00,6,21.1,15.0
FL.RTW.08,2023-10-03 16:45:00,2023-10-03 18:05:00,17,34.6,15.0
FL.RTW.08,2024-10-29 22:55:00,2024-10-29 23:50:00,12,28.1,15.0
FL.RTW.08,2024-11-17 14:00:00,2024-11-17 14:00:00,1,16.4,15.0
FL.RTW.08,2025-05-10 18:10:00,2025-05-10 18:55:00,10,23.1,15.0
FL.RTW.08,2025-10-04 11:20:00,2025-10-04 12:25:00,14,19.8,15.0
FL.RTW.08,2025-11-13 02:10:00,2025-11-13 04:15:00,26,37.0,15.0
FL.RTW.09,2021-08-12 00:40:00,2021-08-12 01:00:00,5,20.8,15.0
FL.RTW.09,2021-09-19 16:00:00,2021-09-19 16:00:00,1,16.0,15.0
FL.RTW.09,2021-09-19 16:10:00,2021-09-19 16:10:00,1,15.5,15.0
FL.RTW.09,2022-04-30 14:45:00,2022-04-30 14:50:00,2,17.0,15.0
FL.RTW.09,2022-05-17 23:05:00,2022-05-17 23:15:00,3,16.3,15.0
FL.RTW.09,2022-05-17 23:25:00,2022-05-17 23:45:00,5,15.7,15.0
FL.RTW.09,2022-05-17 23:55:00,2022-05-17 23:55:00,1,16.7,15.0
FL.RTW.09,2022-05-18 00:50:00,2022-05-18 00:50:00,1,16.8,15.0
FL.RTW.09,2022-07-01 18:55:00,2022-07-01 19:45:00,11,24.3,15.0
FL.RTW.09,2022-07-20 21:35:00,2022-07-20 21:40:00,2,15.1,15.0
FL.RTW.09,2022-07-20 22:25:00,2022-07-20 23:15:00,11,21.2,15.0
FL.RTW.09,2022-08-01 11:30:00,2022-08-01 12:40:00,15,21.9,15.0
FL.RTW.09,2022-08-15 19:55:00,2022-08-15 20:25:00,7,22.2,15.0
FL.RTW.09,2022-08-15 20:40:00,2022-08-15 20:40:00,1,15.5,15.0
FL.RTW.09,2022-09-06 20:55:00,2022-09-06 20:55:00,1,15.2,15.0
FL.RTW.09,2022-09-06 21:05:00,2022-09-06 21:50:00,10,19.4,15.0
FL.RTW.09,2022-09-10 18:40:00,2022-09-10 19:30:00,11,23.3,15.0
FL.RTW.09,2022-09-10 19:40:00,2022-09-10 19:45:00,2,16.7,15.0
FL.RTW.09,2022-09-12 16:30:00,2022-09-12 17:00:00,7,17.9,15.0
FL.RTW.09,2022-09-22 03:00:00,2022-09-22 04:15:00,16,28.5,15.0
FL.RTW.09,2022-09-22 04:25:00,2022-09-22 04:25:00,1,15.0,15.0
FL.RTW.09,2022-09-22 20:30:00,2022-09-22 22:00:00,19,27.4,15.0
FL.RTW.09,2022-09-24 23:45:00,2022-09-25 00:30:00,10,25.6,15.0
FL.RTW.09,2022-10-07 16:15:00,2022-10-07 16:40:00,6,17.9,15.0
FL.RTW.09,2022-10-11 01:35:00,2022-10-11 01:40:00,2,16.1,15.0
FL.RTW.09,2022-10-11 01:50:00,2022-10-11 01:50:00,1,16.5,15.0
FL.RTW.09,2023-02-15 08:45:00,2023-02-15 08:55:00,3,17.2,15.0
FL.RTW.09,2023-08-23 17:35:00,2023-08-23 17:55:00,5,19.5,15.0
FL.RTW.09,2023-09-03 23:45:00,2023-09-03 23:45:00,1,15.0,15.0
FL.RTW.09,2023-09-25 14:40:00,2023-09-25 15:35:00,12,26.0,15.0
FL.RTW.09,2023-10-03 16:50:00,2023-10-03 18:15:00,18,29.7,15.0
FL.RTW.09,2024-08-27 23:35:00,2024-08-27 23:35:00,1,16.3,15.0
FL.RTW.09,2025-05-10 18:05:00,2025-05-10 18:55:00,11,22.7,15.0
FL.RTW.09,2025-11-03 20:20:00,2025-11-03 20:50:00,7,20.6,15.0
FL.RTW.09,2025-11-13 02:20:00,2025-11-13 04:00:00,21,25.9,15.0
FL.RTW.10,2019-06-07 14:40:00,2019-06-07 16:50:00,27,34.2,15.0
FL.RTW.10,2019-06-10 11:00:00,2019-06-10 11:05:00,2,27.3,15.0
FL.RTW.10,2019-09-16 00:30:00,2019-09-16 00:45:00,4,22.5,15.0
FL.RTW.10,2019-10-04 12:35:00,2019-10-04 13:05:00,7,23.8,15.0
FL.RTW.10,2020-06-22 05:05:00,2020-06-22 05:25:00,5,24.8,15.0
FL.RTW.10,2020-07-24 06:50:00,2020-07-24 07:00:00,3,18.0,15.0
FL.RTW.10,2020-09-01 03:40:00,2020-09-01 04:00:00,5,25.1,15.0
FL.RTW.10,2021-03-04 15:10:00,2021-03-04 15:10:00,1,17.7,15.0
FL.RTW.10,2021-04-12 13:00:00,2021-04-12 13:20:00,5,24.0,15.0
FL.RTW.10,2021-05-19 19:00:00,2021-05-19 19:55:00,12,26.5,15.0
FL.RTW.10,2021-09-19 16:00:00,2021-09-19 16:25:00,6,25.7,15.0
FL.RTW.10,2022-05-17 23:15:00,2022-05-17 23:30:00,4,20.9,15.0
FL.RTW.10,2022-07-01 19:10:00,2022-07-01 19:35:00,6,30.2,15.0
FL.RTW.10,2022-08-01 11:40:00,2022-08-01 12:10:00,7,27.9,15.0
FL.RTW.10,2022-09-06 21:15:00,2022-09-06 21:25:00,3,20.3,15.0
FL.RTW.10,2022-09-10 18:50:00,2022-09-10 19:35:00,10,28.2,15.0
FL.RTW.10,2022-09-12 16:30:00,2022-09-12 17:15:00,10,28.3,15.0
FL.RTW.10,2022-09-22 03:10:00,2022-09-22 03:35:00,6,27.0,15.0
FL.RTW.10,2022-09-22 21:00:00,2022-09-22 21:20:00,5,22.2,15.0
FL.RTW.10,2022-09-23 23:20:00,2022-09-23 23:20:00,1,18.4,15.0
FL.RTW.10,2022-09-24 23:45:00,2022-09-25 00:50:00,14,35.6,15.0
FL.RTW.10,2023-02-15 08:45:00,2023-02-15 09:00:00,4,19.0,15.0
FL.RTW.10,2023-04-30 08:25:00,2023-04-30 08:25:00,1,16.3,15.0
FL.RTW.10,2023-05-11 12:00:00,2023-05-11 12:15:00,4,20.7,15.0
FL.RTW.10,2023-09-25 14:40:00,2023-09-25 15:40:00,13,39.5,15.0
FL.RTW.10,2023-10-03 16:45:00,2023-10-03 18:10:00,18,44.6,15.0
FL.RTW.10,2023-11-05 16:35:00,2023-11-05 16:45:00,3,17.5,15.0
FL.RTW.10,2025-05-10 18:05:00,2025-05-10 18:05:00,1,16.9,15.0
FL.RTW.10,2025-11-13 02:25:00,2025-11-13 03:25:00,13,35.1,15.0
FL.RTW.11,2023-09-25 15:00:00,2023-09-25 15:55:00,12,19.5,15.0
FL.RTW.11,2023-10-03 17:00:00,2023-10-03 18:40:00,21,27.8,15.0
FL.RTW.11,2025-05-10 18:15:00,2025-05-10 18:35:00,5,16.8,15.0
FL.RTW.11,2025-11-13 02:50:00,2025-11-13 02:50:00,1,15.9,15.0
FL.RTW.11,2025-11-13 03:00:00,2025-11-13 03:15:00,4,15.6,15.0
FL.RTW.12,2023-10-03 17:00:00,2023-10-03 17:00:00,1,15.4,15.0
FL.RTW.12,2023-10-03 17:15:00,2023-10-03 17:25:00,3,19.1,15.0
FL.RTW.12,2025-11-13 02:50:00,2025-11-13 03:35:00,10,16.9,15.0
FL.SLG.01,2019-04-01 20:50:00,2019-04-01 20:50:00,1,16.1,15.0
FL.SLG.01,2022-07-20 20:50:00,2022-07-20 20:50:00,1,16.3,15.0
FL.SLG.01,2022-07-20 21:15:00,2022-07-21 04:45:00,91,27.4,15.0
FL.SLG.01,2022-07-21 04:55:00,2022-07-21 05:20:00,6,18.4,15.0
FL.SLG.01,2022-08-01 22:20:00,2022-08-01 22:35:00,4,17.0,15.0
FL.SLG.01,2022-08-01 22:50:00,2022-08-01 22:50:00,1,16.1,15.0
FL.SLG.01,2022-08-01 23:00:00,2022-08-01 23:00:00,1,15.6,15.0
FL.SLG.01,2022-09-13 14:55:00,2022-09-13 14:55:00,1,16.9,15.0
FL.SLG.01,2022-09-13 15:05:00,2022-09-13 15:35:00,7,18.2,15.0
FL.SLG.01,2022-09-22 03:30:00,2022-09-22 03:30:00,1,15.2,15.0
FL.SLG.01,2023-07-22 00:15:00,2023-07-22 04:35:00,53,30.6,15.0
FL.SLG.01,2023-07-22 04:45:00,2023-07-22 04:50:00,2,18.0,15.0
FL.SLG.01,2023-10-03 16:45:00,2023-10-03 16:45:00,1,19.4,15.0
FL.SLG.01,2023-10-03 16:55:00,2023-10-03 16:55:00,1,16.4,15.0
FL.SLG.01,2023-10-16 00:55:00,2023-10-16 01:00:00,2,18.0,15.0
FL.SLG.01,2023-11-05 16:20:00,2023-11-05 16:40:00,5,17.3,15.0
FL.SLG.01,2024-08-19 22:45:00,2024-08-19 22:45:00,1,15.3,15.0
FL.SLG.01,2024-08-20 00:25:00,2024-08-20 01:45:00,17,22.9,15.0
FL.SLG.01,2024-08-20 01:55:00,2024-08-20 01:55:00,1,15.2,15.0
FL.SLG.01,2024-08-20 02:15:00,2024-08-20 02:15:00,1,16.9,15.0
FL.SLG.01,2024-12-15 13:05:00,2024-12-15 13:20:00,4,17.6,15.0
FL.SLG.01,2025-09-05 19:00:00,2025-09-05 19:00:00,1,15.8,15.0
FL.SLG.01,2025-09-05 19:20:00,2025-09-05 19:20:00,1,15.1,15.0
FL.SLG.01,2025-12-17 11:45:00,2025-12-17 11:45:00,1,23.6,15.0
FL.SLG.02,2019-04-23 11:10:00,2019-04-23 11:20:00,3,29.3,15.0
FL.SLG.02,2019-09-14 17:50:00,2019-09-14 19:40:00,23,26.2,15.0
FL.SLG.02,2019-09-14 19:50:00,2019-09-14 20:05:00,4,18.7,15.0
FL.SLG.02,2019-09-14 20:15:00,2019-09-14 20:25:00,3,17.4,15.0
FL.SLG.02,2020-08-28 17:35:00,2020-08-28 17:35:00,1,15.1,15.0
FL.SLG.02,2020-08-28 17:45:00,2020-08-28 17:45:00,1,16.5,15.0
FL.SLG.02,2020-08-28 18:15:00,2020-08-28 18:15:00,1,15.7,15.0
FL.SLG.02,2020-10-02 19:10:00,2020-10-02 19:10:00,1,15.1,15.0
FL.SLG.02,2021-05-19 19:25:00,2021-05-19 19:25:00,1,17.3,15.0
FL.SLG.02,2021-05-19 19:45:00,2021-05-19 20:00:00,4,17.5,15.0
FL.SLG.02,2021-05-19 20:15:00,2021-05-19 20:15:00,1,15.1,15.0
FL.SLG.02,2021-05-19 20:35:00,2021-05-19 20:35:00,1,15.9,15.0
FL.SLG.02,2021-10-02 15:05:00,2021-10-02 15:40:00,8,18.7,15.0
FL.SLG.02,2022-07-20 21:25:00,2022-07-21 00:20:00,36,27.2,15.0
FL.SLG.02,2022-07-21 00:35:00,2022-07-21 00:35:00,1,15.0,15.0
FL.SLG.02,2022-09-10 19:40:00,2022-09-10 19:40:00,1,15.6,15.0
FL.SLG.02,2022-09-10 19:55:00,2022-09-10 20:05:00,3,16.3,15.0
FL.SLG.02,2023-07-22 00:35:00,2023-07-22 02:00:00,18,24.6,15.0
FL.SLG.02,2023-07-22 02:10:00,2023-07-22 02:15:00,2,15.8,15.0
FL.SLG.03,2019-04-23 00:20:00,2019-04-23 00:35:00,4,16.6,15.0
FL.SLG.03,2019-05-30 00:40:00,2019-05-30 01:00:00,5,19.9,15.0
FL.SLG.03,2019-09-14 17:45:00,2019-09-14 20:30:00,34,39.5,15.0
FL.SLG.03,2019-09-16 13:55:00,2019-09-16 13:55:00,1,15.1,15.0
FL.SLG.03,2019-09-19 19:45:00,2019-09-19 23:15:00,43,34.6,15.0
FL.SLG.03,2019-09-21 12:40:00,2019-09-21 12:55:00,4,15.9,15.0
FL.SLG.03,2020-06-22 05:20:00,2020-06-22 05:30:00,3,15.5,15.0
FL.SLG.03,2020-08-19 01:20:00,2020-08-19 02:15:00,12,21.5,15.0
FL.SLG.03,2020-08-28 17:00:00,2020-08-28 18:40:00,21,30.5,15.0
FL.SLG.03,2020-09-01 03:35:00,2020-09-01 04:45:00,15,24.9,15.0
FL.SLG.03,2020-09-27 21:15:00,2020-09-27 21:15:00,1,15.0,15.0
FL.SLG.03,2020-10-02 18:25:00,2020-10-02 20:30:00,26,25.4,15.0
FL.SLG.03,2020-10-04 16:05:00,2020-10-04 17:15:00,15,27.1,15.0
FL.SLG.03,2020-10-31 15:25:00,2020-10-31 15:55:00,7,19.6,15.0
FL.SLG.03,2020-11-21 12:35:00,2020-11-21 13:35:00,13,26.4,15.0
