station,rows,ts_min,ts_max,n_ts,name,n_wl_in,min_wl_in,max_wl_in,avg_wl_in,n_wl_out01,min_wl_out01,max_wl_out01,avg_wl_out01,n_wl_out02,min_wl_out02,max_wl_out02,avg_wl_out02,year,dataset
WL.LCL.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,105120,-0.58,2.02,0.1550987443,0,,,,0,,,,2021,water
WL.LCL.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,105120,-0.45,1.06,-0.1200173135,0,,,,0,,,,2021,water
WL.LKB.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,105120,-0.82,0.95,-0.1596400304,0,,,,0,,,,2021,water
WL.LOA.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,105120,-0.01,1.03,0.2979175228,0,,,,0,,,,2021,water
WL.LPC.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,104859,-0.85,0.91,-0.1145741424,0,,,,0,,,,2021,water
WL.LPG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,105120,-1.39,0.82,-0.361558124,0,,,,0,,,,2021,water
WL.LPG.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองหลวงแพ่ง,105120,-1.52,1.0,-0.3011816971,105120,-0.82,1.24,-0.007754376,0,,,,2021,water
WL.LPG.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,105120,-3.0,3.28,-0.2860333904,0,,,,0,,,,2021,water
WL.LPI.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,105120,-0.61,0.52,-0.0498139269,0,,,,0,,,,2021,water
WL.LPI.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,105120,-3.0,0.95,0.0354680365,0,,,,0,,,,2021,water
WL.LPN.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเลนเปน,105120,-1.75,1.09,-0.1474209475,105120,-0.53,1.29,0.5190434741,0,,,,2021,water
WL.LPT.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,105120,-0.73,1.09,0.13635664,0,,,,0,,,,2021,water
WL.LPT.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,105119,-1.09,0.74,-0.2303290556,0,,,,0,,,,2021,water
WL.LPT.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,105120,-1.05,0.67,-0.0921789384,0,,,,0,,,,2021,water
WL.LPT.04,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,"""จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 """,105119,-1.06,1.0,-0.0346942988,0,,,,0,,,,2021,water
WL.LPW.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองลาดพร้าว,105120,-0.72,0.52,-0.319426465,105120,-0.72,0.53,-0.3278900304,0,,,,2021,water
WL.LPW.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,105120,-0.64,0.71,-0.2383292428,0,,,,0,,,,2021,water
WL.LPW.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,105120,-0.4,0.84,-0.1159447298,0,,,,0,,,,2021,water
WL.LPW.04,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,105119,-0.78,0.44,-0.3929314396,0,,,,0,,,,2021,water
WL.LPW.05,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,105120,-0.92,0.16,-0.4454384513,0,,,,0,,,,2021,water
WL.LSG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,105120,-2.1,0.29,-1.0494456811,0,,,,0,,,,2021,water
WL.LSM.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,105120,-2.41,-0.25,-1.6834933409,0,,,,0,,,,2021,water
WL.LYW.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,105120,-1.71,0.09,-1.4469636606,0,,,,0,,,,2021,water
WL.LYW.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,105120,-1.59,0.35,-1.1490899924,0,,,,0,,,,2021,water
WL.MID.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคูน้ำกรมสารวัตรทหาร,105119,-2.0,0.16,-0.8785646743,0,,,,0,,,,2021,water
WL.MSW.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,104818,-1.06,2.31,0.7262354748,0,,,,0,,,,2021,water
WL.MSW.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,105120,-0.02,1.32,0.5311568683,0,,,,0,,,,2021,water
WL.MSW.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,105118,-0.54,1.93,0.283614224,0,,,,0,,,,2021,water
WL.NBN.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดบึงหนองบอน,105120,-4.74,-1.22,-2.6181487823,105120,-5.03,-5.03,-5.03,0,,,,2021,water
WL.NK3.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองคูนายกิมสาย 3  ตอนถนนประชาอุทิศ,105119,-1.05,1.48,0.1339203189,0,,,,0,,,,2021,water
WL.NKW.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองน้ำแก้ว ตอนถนนรัชดาภิเษก,86804,-1.15,0.07,-0.7460999493,0,,,,0,,,,2021,water
WL.NKW.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองน้ำแก้ว ตอนซอยลาดพร้าว 41,46,-1.46,0.17,-0.4660869565,0,,,,0,,,,2021,water
WL.NSG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองนาซอง ตอนถนนประชาสุข,105120,-0.74,0.67,-0.4654945776,0,,,,0,,,,2021,water
WL.ORC.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองอรชร,105120,-1.87,0.44,-1.0989295091,105120,-1.63,0.82,-0.4522242199,0,,,,2021,water
WL.PKG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ ปากคลองตลาด,105120,-0.6,2.38,0.5427983257,0,,,,0,,,,2021,water
WL.PKN.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ พระโขนง,105120,-1.35,-0.15,-0.6009899163,105120,-1.39,2.35,0.5162194635,0,,,,2021,water
WL.PLK.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพิทยาลงกรณ์ ช่วงโรงเรียนพิทยาลงกรณ์พิทยาคม,105120,-0.71,1.54,0.3477519977,0,,,,0,,,,2021,water
WL.PPA.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพลับพลา ตอนศูนย์แพทย์พัฒนา,105120,-1.42,0.2,-0.7267536149,0,,,,0,,,,2021,water
WL.PSC.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองภาษีเจริญ,105120,-0.46,0.63,0.1836284247,105120,-0.27,0.56,0.1270976027,0,,,,2021,water
WL.PSC.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองภาษีเจริญ ตอนวัดรางบัว,105120,-0.21,0.72,0.2528185883,0,,,,0,,,,2021,water
WL.PSC.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองราชมนตรี ตอนคลองภาษีเจริญ,105120,0.14,0.55,0.3206324201,0,,,,0,,,,2021,water
WL.PSC.04,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,6194,0.07,0.38,0.2639199225,0,,,,0,,,,2021,water
WL.PSI.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพร้อมศรี 2 ตอนถนนสุขุมวิท 49/13,105120,-1.47,0.16,-1.1127423896,0,,,,0,,,,2021,water
WL.PSR.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองพระยาสุเรนทร์,105120,-0.32,1.26,0.4009906773,105120,-0.18,1.62,0.5313273402,0,,,,2021,water
WL.PSR.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนหนองระแหง,105120,-3.0,1.28,0.4015111301,0,,,,0,,,,2021,water
WL.PSR.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนจตุโชติ,105120,-0.27,1.25,0.3788909817,0,,,,0,,,,2021,water
WL.PSR.04,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ปตร.พระยาสุเรนทร์ ตอนคู้บอน,105120,-0.31,1.24,0.2228028919,0,,,,0,,,,2021,water
WL.PSR.05,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนปัญญาอินทรา,105120,-0.62,0.81,-0.0150236872,0,,,,0,,,,2021,water
WL.PSR.06,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพระยาสุเรนทร์ ตอนบางชัน,105120,-0.28,1.06,0.1875577435,0,,,,0,,,,2021,water
WL.PWT.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองประเวศ ตอนซอยอ่อนนุช 17,105120,-1.08,-0.13,-0.5179414003,0,,,,0,,,,2021,water
WL.PWT.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,105120,-1.77,0.22,-0.40318379,0,,,,0,,,,2021,water
WL.PWT.03,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,105119,-0.88,0.31,-0.3618398196,103021,-2.54,0.52,-0.2689986508,0,,,,2021,water
WL.PWT.04,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,105119,-0.68,2.06,-0.257851768,105120,-0.89,0.62,-0.2274369292,0,,,,2021,water
WL.PWT.05,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอน รพ.ลาดกระบัง,105119,-0.89,0.66,-0.228628697,0,,,,0,,,,2021,water
WL.PWT.06,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองประเวศบุรีรมย์ ตอนถนนร่วมพัฒนา,103452,-2.45,0.82,-0.1103381278,0,,,,0,,,,2021,water
WL.PYW.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพญาเวิก ตอนปตร.คลองพญาเวิก,105120,-0.93,0.43,-0.3481181507,0,,,,0,,,,2021,water
WL.RHN.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองระหาญ,105120,-1.54,0.67,-0.2241714231,105120,-0.72,2.73,0.2763465563,0,,,,2021,water
WL.RJK.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองรางจาก ตอนถนนประชาอุทิศ,105120,0.0,0.6,0.3803879376,105120,-0.07,0.6,0.3722550419,0,,,,2021,water
WL.RKC.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองข้างศูนย์ราชการ,105120,-3.0,1.21,0.1223638699,0,,,,0,,,,2021,water
WL.RMT.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองพระยาราชมนตรี,105120,-1.11,0.17,-0.2700856164,105120,-0.46,1.07,0.526608067,0,,,,2021,water
WL.RMT.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองพระยาราชมนตรี ตอนถนนพระรามที่ 2,105120,-0.56,0.53,0.0196061644,0,,,,0,,,,2021,water
WL.RSK.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองราษฎร์สามัคคี ตอนถนนเพชรเกษม 63,105120,-0.04,0.78,0.3018892694,0,,,,0,,,,2021,water
WL.SBR.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองขุนศรีบุรีรักษ์ ตอนคลองมหาสวัสดิ์,105120,-0.19,1.11,0.5678749049,105120,-0.44,1.47,0.6071072108,0,,,,2021,water
WL.SBR.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองบางขุนศรีบุรีรักษ์ ตอนถนนบรมราชชนนี,105120,-3.0,0.96,0.41800371,0,,,,0,,,,2021,water
WL.SBT.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสี่บาท,105120,-1.65,0.51,-0.0616010274,105120,-0.53,0.68,0.1647869102,0,,,,2021,water
WL.SCO.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,"""จุดวัดคลองศาลเจ้า ตอนถนนสวนผัก """,105120,-1.07,0.62,-0.0524526256,0,,,,0,,,,2021,water
WL.SDN.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,"""จุดวัดคลองสวนแดน ตอนถนนชัยพฤกษ์ """,105120,-0.86,0.66,0.1296566781,0,,,,0,,,,2021,water
WL.SKG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองสะแกงาม ตอนถนนกาญจนาภิเษก,105120,-1.29,0.25,-0.343972793,0,,,,0,,,,2021,water
WL.SKT.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองทรงกระเทียม ตอนถนนนาคนิวาส,105120,-1.82,0.28,-1.0613193493,0,,,,0,,,,2021,water
WL.SKT.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองทรงกระเทียม ตอนปตร.คลองทรงกระเทียม,105120,-1.3,0.61,-0.5008102169,0,,,,0,,,,2021,water
WL.SLL.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองศาลาลอย ตอนถนนอ่อนนุช 61,105120,-2.0,0.03,-0.5601006469,0,,,,0,,,,2021,water
WL.SNC.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสนามชัย,105120,-1.0,0.56,0.0178978311,105120,-0.08,1.14,0.6308019406,0,,,,2021,water
WL.SNC.02,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองสนามชัย ตอนคลองบางขุนเทียน,105120,-2.12,0.63,0.0488299087,0,,,,0,,,,2021,water
WL.SNO.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดคลองเสือน้อย ตอนถนนสุคนธสวัสดิ์,105120,-2.0,0.45,-0.8462177511,0,,,,0,,,,2021,water
WL.SPP.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,จุดวัดบ่อสูบน้ำสะพานพรหม,105120,-1.57,0.39,-0.7128886986,0,,,,0,,,,2021,water
WL.SRE.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสำเหร่,105120,-1.58,0.72,-0.0217445776,105120,-1.12,2.22,0.4254974315,0,,,,2021,water
WL.SRG.01,105120,2021-01-01T00:00:00.000,2021-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองสำโรง,104361,-0.77,0.4,-0.1504960665,102031,-1.23,2.21,0.3022221678,0,,,,2021,water
